DATE,DGS10,DTB3,USRECD
16-03-1965,4.21,3.91,0
17-03-1965,4.2,3.92,0
18-03-1965,4.2,3.92,0
19-03-1965,4.2,3.92,0
22-03-1965,4.19,3.92,0
23-03-1965,4.19,3.91,0
24-03-1965,4.18,3.91,0
25-03-1965,4.19,3.89,0
26-03-1965,4.2,3.9,0
29-03-1965,4.2,3.9,0
30-03-1965,4.2,3.92,0
31-03-1965,4.2,3.93,0
01-04-1965,4.2,3.93,0
02-04-1965,4.2,3.94,0
05-04-1965,4.2,3.93,0
06-04-1965,4.2,3.92,0
07-04-1965,4.2,3.94,0
08-04-1965,4.19,3.92,0
09-04-1965,4.2,3.93,0
12-04-1965,4.2,3.93,0
13-04-1965,4.2,3.92,0
14-04-1965,4.19,3.94,0
15-04-1965,4.2,3.94,0
16-04-1965,.,.,0
19-04-1965,4.21,3.94,0
20-04-1965,4.21,3.93,0
21-04-1965,4.21,3.94,0
22-04-1965,4.21,3.94,0
23-04-1965,4.21,3.92,0
26-04-1965,4.21,3.9,0
27-04-1965,4.21,3.9,0
28-04-1965,4.21,3.92,0
29-04-1965,4.21,3.92,0
30-04-1965,4.21,3.91,0
03-05-1965,4.21,3.9,0
04-05-1965,4.2,3.88,0
05-05-1965,4.2,3.9,0
06-05-1965,4.2,3.89,0
07-05-1965,4.2,3.89,0
10-05-1965,4.2,3.88,0
11-05-1965,4.2,3.88,0
12-05-1965,4.2,3.9,0
13-05-1965,4.21,3.9,0
14-05-1965,4.21,3.9,0
17-05-1965,4.21,3.89,0
18-05-1965,4.22,3.89,0
19-05-1965,4.22,3.9,0
20-05-1965,4.22,3.9,0
21-05-1965,4.22,3.9,0
24-05-1965,4.22,3.88,0
25-05-1965,4.22,3.88,0
26-05-1965,4.22,3.89,0
27-05-1965,4.22,3.88,0
28-05-1965,4.23,3.87,0
31-05-1965,.,.,0
01-06-1965,4.23,3.88,0
02-06-1965,4.23,3.87,0
03-06-1965,4.23,3.84,0
04-06-1965,4.23,3.81,0
07-06-1965,4.23,3.78,0
08-06-1965,4.23,3.81,0
09-06-1965,4.23,3.82,0
10-06-1965,4.23,3.81,0
11-06-1965,4.23,3.81,0
14-06-1965,4.21,3.8,0
15-06-1965,4.21,3.8,0
16-06-1965,4.21,3.79,0
17-06-1965,4.21,3.8,0
18-06-1965,4.21,3.8,0
21-06-1965,4.2,3.78,0
22-06-1965,4.2,3.78,0
23-06-1965,4.2,3.78,0
24-06-1965,4.19,3.77,0
25-06-1965,4.19,3.77,0
28-06-1965,4.19,3.78,0
29-06-1965,4.2,3.81,0
30-06-1965,4.2,3.81,0
01-07-1965,4.2,3.82,0
02-07-1965,4.21,3.83,0
05-07-1965,.,.,0
06-07-1965,4.21,3.87,0
07-07-1965,4.21,3.86,0
08-07-1965,4.2,3.87,0
09-07-1965,4.21,3.87,0
12-07-1965,4.21,3.87,0
13-07-1965,4.21,3.88,0
14-07-1965,4.21,3.87,0
15-07-1965,4.2,3.85,0
16-07-1965,4.2,3.84,0
19-07-1965,4.2,3.82,0
20-07-1965,4.2,3.82,0
21-07-1965,4.2,3.82,0
22-07-1965,4.2,3.81,0
23-07-1965,4.2,3.81,0
26-07-1965,4.2,3.8,0
27-07-1965,4.2,3.81,0
28-07-1965,4.2,3.81,0
29-07-1965,4.21,3.8,0
30-07-1965,4.22,3.81,0
02-08-1965,4.22,3.82,0
03-08-1965,4.22,3.85,0
04-08-1965,4.23,3.85,0
05-08-1965,4.23,3.85,0
06-08-1965,4.24,3.84,0
09-08-1965,4.24,3.83,0
10-08-1965,4.24,3.85,0
11-08-1965,4.25,3.84,0
12-08-1965,4.25,3.83,0
13-08-1965,4.25,3.8,0
16-08-1965,4.26,3.8,0
17-08-1965,4.27,3.83,0
18-08-1965,4.26,3.83,0
19-08-1965,4.26,3.83,0
20-08-1965,4.26,3.83,0
23-08-1965,4.26,3.84,0
24-08-1965,4.27,3.87,0
25-08-1965,4.26,3.87,0
26-08-1965,4.27,3.86,0
27-08-1965,4.27,3.86,0
30-08-1965,4.27,3.86,0
31-08-1965,4.27,3.9,0
01-09-1965,4.28,3.89,0
02-09-1965,4.28,3.86,0
03-09-1965,4.27,3.87,0
06-09-1965,.,.,0
07-09-1965,4.27,3.91,0
08-09-1965,4.27,3.91,0
09-09-1965,4.27,3.9,0
10-09-1965,4.28,3.88,0
13-09-1965,4.28,3.88,0
14-09-1965,4.28,3.88,0
15-09-1965,4.28,3.88,0
16-09-1965,4.27,3.88,0
17-09-1965,4.27,3.88,0
20-09-1965,4.27,3.89,0
21-09-1965,4.28,3.93,0
22-09-1965,4.29,3.94,0
23-09-1965,4.3,3.96,0
24-09-1965,4.31,3.98,0
27-09-1965,4.31,3.99,0
28-09-1965,4.33,4.02,0
29-09-1965,4.36,4.05,0
30-09-1965,4.35,4.02,0
01-10-1965,4.36,4,0
04-10-1965,4.35,3.98,0
05-10-1965,4.33,4.05,0
06-10-1965,4.32,4.04,0
07-10-1965,4.31,4,0
08-10-1965,4.32,4,0
11-10-1965,4.31,3.98,0
12-10-1965,.,.,0
13-10-1965,4.3,4.01,0
14-10-1965,4.31,4.01,0
15-10-1965,4.34,4.02,0
18-10-1965,4.34,4.02,0
19-10-1965,4.35,4.04,0
20-10-1965,4.36,4.04,0
21-10-1965,4.37,4.04,0
22-10-1965,4.36,4.04,0
25-10-1965,4.38,4.03,0
26-10-1965,4.38,4.05,0
27-10-1965,4.39,4.05,0
28-10-1965,4.4,4.06,0
29-10-1965,4.41,4.06,0
01-11-1965,4.43,4.07,0
02-11-1965,.,.,0
03-11-1965,4.43,4.09,0
04-11-1965,4.43,4.07,0
05-11-1965,4.43,4.04,0
08-11-1965,4.45,4.04,0
09-11-1965,4.47,4.07,0
10-11-1965,4.46,4.08,0
11-11-1965,.,.,0
12-11-1965,4.44,4.07,0
15-11-1965,4.45,4.08,0
16-11-1965,4.44,4.09,0
17-11-1965,4.45,4.09,0
18-11-1965,4.45,4.1,0
19-11-1965,4.46,4.1,0
22-11-1965,4.45,4.1,0
23-11-1965,4.45,4.12,0
24-11-1965,4.45,4.12,0
25-11-1965,.,.,0
26-11-1965,4.45,4.11,0
29-11-1965,4.46,4.1,0
30-11-1965,4.48,4.13,0
01-12-1965,4.52,4.13,0
02-12-1965,4.52,4.12,0
03-12-1965,4.52,4.12,0
06-12-1965,4.61,4.3,0
07-12-1965,4.59,4.36,0
08-12-1965,4.6,4.36,0
09-12-1965,4.6,4.34,0
10-12-1965,4.6,4.33,0
13-12-1965,4.65,4.36,0
14-12-1965,4.67,4.41,0
15-12-1965,4.67,4.4,0
16-12-1965,4.66,4.42,0
17-12-1965,4.65,4.46,0
20-12-1965,4.61,4.5,0
21-12-1965,4.64,4.48,0
22-12-1965,4.65,4.47,0
23-12-1965,4.65,4.47,0
24-12-1965,.,.,0
27-12-1965,4.62,4.47,0
28-12-1965,4.61,4.47,0
29-12-1965,4.62,4.48,0
30-12-1965,4.63,4.48,0
31-12-1965,4.65,4.49,0
03-01-1966,4.63,4.51,0
04-01-1966,4.65,4.56,0
05-01-1966,4.63,4.56,0
06-01-1966,4.6,4.54,0
07-01-1966,4.6,4.54,0
10-01-1966,4.61,4.55,0
11-01-1966,4.6,4.6,0
12-01-1966,4.56,4.61,0
13-01-1966,4.58,4.6,0
14-01-1966,4.59,4.63,0
17-01-1966,4.61,4.63,0
18-01-1966,4.61,4.66,0
19-01-1966,4.61,4.62,0
20-01-1966,4.6,4.59,0
21-01-1966,4.59,4.59,0
24-01-1966,4.6,4.57,0
25-01-1966,4.61,4.6,0
26-01-1966,4.61,4.6,0
27-01-1966,4.63,4.56,0
28-01-1966,4.65,4.57,0
31-01-1966,4.69,4.63,0
01-02-1966,4.69,4.66,0
02-02-1966,4.7,4.64,0
03-02-1966,4.7,4.63,0
04-02-1966,4.71,4.62,0
07-02-1966,4.73,4.61,0
08-02-1966,4.72,4.64,0
09-02-1966,4.74,4.64,0
10-02-1966,4.78,4.65,0
11-02-1966,4.86,4.65,0
14-02-1966,4.87,4.65,0
15-02-1966,4.88,4.68,0
16-02-1966,4.89,4.7,0
17-02-1966,4.88,4.66,0
18-02-1966,4.9,4.66,0
21-02-1966,4.92,4.66,0
22-02-1966,.,.,0
23-02-1966,4.92,4.69,0
24-02-1966,4.93,4.67,0
25-02-1966,4.97,4.63,0
28-02-1966,5.02,4.64,0
01-03-1966,5.01,4.65,0
02-03-1966,5,4.64,0
03-03-1966,5,4.61,0
04-03-1966,4.98,4.57,0
07-03-1966,4.96,4.57,0
08-03-1966,4.93,4.63,0
09-03-1966,4.93,4.63,0
10-03-1966,4.95,4.65,0
11-03-1966,4.96,4.69,0
14-03-1966,4.94,4.67,0
15-03-1966,4.91,4.65,0
16-03-1966,4.9,4.65,0
17-03-1966,4.86,4.64,0
18-03-1966,4.84,4.59,0
21-03-1966,4.81,4.52,0
22-03-1966,4.78,4.55,0
23-03-1966,4.73,4.49,0
24-03-1966,4.76,4.46,0
25-03-1966,4.82,4.53,0
28-03-1966,4.81,4.5,0
29-03-1966,4.8,4.55,0
30-03-1966,4.7,4.53,0
31-03-1966,4.71,4.52,0
01-04-1966,4.7,4.5,0
04-04-1966,4.69,4.48,0
05-04-1966,4.66,4.54,0
06-04-1966,4.71,4.56,0
07-04-1966,4.73,4.58,0
08-04-1966,.,.,0
11-04-1966,4.73,4.59,0
12-04-1966,4.73,4.66,0
13-04-1966,4.74,4.67,0
14-04-1966,4.76,4.66,0
15-04-1966,4.77,4.66,0
18-04-1966,4.76,4.65,0
19-04-1966,4.76,4.66,0
20-04-1966,4.8,4.67,0
21-04-1966,4.77,4.66,0
22-04-1966,4.77,4.63,0
25-04-1966,4.78,4.63,0
26-04-1966,4.79,4.64,0
27-04-1966,4.78,4.64,0
28-04-1966,4.78,4.63,0
29-04-1966,4.79,4.65,0
02-05-1966,4.8,4.65,0
03-05-1966,4.81,4.68,0
04-05-1966,4.81,4.67,0
05-05-1966,4.81,4.67,0
06-05-1966,4.79,4.66,0
09-05-1966,4.75,4.61,0
10-05-1966,4.75,4.61,0
11-05-1966,4.77,4.61,0
12-05-1966,4.77,4.61,0
13-05-1966,4.77,4.61,0
16-05-1966,4.77,4.6,0
17-05-1966,4.75,4.64,0
18-05-1966,4.75,4.65,0
19-05-1966,4.75,4.65,0
20-05-1966,4.75,4.64,0
23-05-1966,4.77,4.62,0
24-05-1966,4.79,4.65,0
25-05-1966,4.78,4.65,0
26-05-1966,4.8,4.64,0
27-05-1966,4.81,4.62,0
30-05-1966,.,.,0
31-05-1966,4.8,4.64,0
01-06-1966,4.79,4.63,0
02-06-1966,4.77,4.56,0
03-06-1966,4.78,4.54,0
06-06-1966,4.79,4.54,0
07-06-1966,4.81,4.6,0
08-06-1966,4.83,4.59,0
09-06-1966,4.83,4.58,0
10-06-1966,4.83,4.57,0
13-06-1966,4.83,4.56,0
14-06-1966,4.83,4.58,0
15-06-1966,4.79,4.54,0
16-06-1966,4.81,4.5,0
17-06-1966,4.8,4.46,0
20-06-1966,4.76,4.43,0
21-06-1966,4.75,4.47,0
22-06-1966,4.76,4.4,0
23-06-1966,4.77,4.34,0
24-06-1966,4.8,4.38,0
27-06-1966,4.83,4.33,0
28-06-1966,4.89,4.38,0
29-06-1966,4.9,4.43,0
30-06-1966,4.97,4.58,0
01-07-1966,4.99,4.64,0
04-07-1966,.,.,0
05-07-1966,4.96,4.77,0
06-07-1966,4.95,4.66,0
07-07-1966,4.95,4.66,0
08-07-1966,4.97,4.68,0
11-07-1966,5.03,4.74,0
12-07-1966,5.05,4.89,0
13-07-1966,5.07,4.88,0
14-07-1966,5.1,4.92,0
15-07-1966,5.09,4.93,0
18-07-1966,5.04,4.93,0
19-07-1966,5.03,4.96,0
20-07-1966,5.02,4.9,0
21-07-1966,5.04,4.88,0
22-07-1966,5.02,4.84,0
25-07-1966,4.99,4.78,0
26-07-1966,4.99,4.77,0
27-07-1966,4.99,4.66,0
28-07-1966,5.03,4.69,0
29-07-1966,5.05,4.77,0
01-08-1966,5.05,4.75,0
02-08-1966,5.04,4.84,0
03-08-1966,5.06,4.87,0
04-08-1966,5.07,4.84,0
05-08-1966,5.07,4.79,0
08-08-1966,5.08,4.78,0
09-08-1966,5.1,4.86,0
10-08-1966,5.1,4.89,0
11-08-1966,5.11,4.91,0
12-08-1966,5.11,4.94,0
15-08-1966,5.15,5,0
16-08-1966,5.18,5.09,0
17-08-1966,5.24,5.08,0
18-08-1966,5.29,5.09,0
19-08-1966,5.31,5.06,0
22-08-1966,5.29,4.97,0
23-08-1966,5.33,5.05,0
24-08-1966,5.36,5.02,0
25-08-1966,5.39,5.03,0
26-08-1966,5.48,5.03,0
29-08-1966,5.51,5.04,0
30-08-1966,5.48,5.09,0
31-08-1966,5.36,5.06,0
01-09-1966,5.3,5.08,0
02-09-1966,5.23,5.09,0
05-09-1966,.,.,0
06-09-1966,5.19,5.17,0
07-09-1966,5.2,5.19,0
08-09-1966,5.18,5.21,0
09-09-1966,5.17,5.22,0
12-09-1966,5.18,5.29,0
13-09-1966,5.16,5.43,0
14-09-1966,5.21,5.45,0
15-09-1966,5.25,5.46,0
16-09-1966,5.24,5.46,0
19-09-1966,5.32,5.47,0
20-09-1966,5.27,5.57,0
21-09-1966,5.21,5.59,0
22-09-1966,5.15,5.55,0
23-09-1966,5.17,5.51,0
26-09-1966,5.17,5.45,0
27-09-1966,5.13,5.44,0
28-09-1966,5.09,5.41,0
29-09-1966,4.99,5.34,0
30-09-1966,5.02,5.34,0
03-10-1966,5.08,5.33,0
04-10-1966,5.06,5.44,0
05-10-1966,5.05,5.42,0
06-10-1966,5.03,5.38,0
07-10-1966,5.02,5.36,0
10-10-1966,5.05,5.4,0
11-10-1966,5.05,5.47,0
12-10-1966,.,.,0
13-10-1966,5.07,5.48,0
14-10-1966,5.06,5.44,0
17-10-1966,5.04,5.39,0
18-10-1966,4.99,5.41,0
19-10-1966,5,5.4,0
20-10-1966,5.02,5.38,0
21-10-1966,4.94,5.27,0
24-10-1966,4.94,5.19,0
25-10-1966,4.94,5.23,0
26-10-1966,4.96,5.24,0
27-10-1966,4.99,5.25,0
28-10-1966,4.97,5.23,0
31-10-1966,4.97,5.22,0
01-11-1966,4.99,5.27,0
02-11-1966,5.04,5.33,0
03-11-1966,5.06,5.33,0
04-11-1966,5.11,5.36,0
07-11-1966,5.11,5.37,0
08-11-1966,.,.,0
09-11-1966,5.12,5.42,0
10-11-1966,5.17,5.45,0
11-11-1966,.,.,0
14-11-1966,5.19,5.41,0
15-11-1966,5.21,5.45,0
16-11-1966,5.22,5.44,0
17-11-1966,5.23,5.36,0
18-11-1966,5.22,5.29,0
21-11-1966,5.17,5.21,0
22-11-1966,5.2,5.28,0
23-11-1966,5.22,5.28,0
24-11-1966,.,.,0
25-11-1966,5.23,5.27,0
28-11-1966,5.19,5.2,0
29-11-1966,5.15,5.19,0
30-11-1966,5.12,5.16,0
01-12-1966,5.09,5.16,0
02-12-1966,5.03,5.16,0
05-12-1966,5.06,5.17,0
06-12-1966,5.07,5.15,0
07-12-1966,5.07,5.19,0
08-12-1966,5.1,5.18,0
09-12-1966,5.05,5.11,0
12-12-1966,4.93,5.03,0
13-12-1966,4.86,5.04,0
14-12-1966,4.83,5.01,0
15-12-1966,4.76,4.92,0
16-12-1966,4.78,4.85,0
19-12-1966,4.72,4.85,0
20-12-1966,4.69,4.82,0
21-12-1966,4.66,4.82,0
22-12-1966,4.68,4.81,0
23-12-1966,4.67,4.78,0
26-12-1966,.,.,0
27-12-1966,4.71,4.78,0
28-12-1966,4.64,4.8,0
29-12-1966,4.66,4.82,0
30-12-1966,4.64,4.81,0
02-01-1967,.,.,0
03-01-1967,4.69,4.84,0
04-01-1967,4.65,4.81,0
05-01-1967,4.63,4.78,0
06-01-1967,4.64,4.78,0
09-01-1967,4.71,4.79,0
10-01-1967,4.69,4.85,0
11-01-1967,4.54,4.79,0
12-01-1967,4.55,4.83,0
13-01-1967,4.51,4.79,0
16-01-1967,4.49,4.72,0
17-01-1967,4.51,4.69,0
18-01-1967,4.53,4.7,0
19-01-1967,4.58,4.72,0
20-01-1967,4.6,4.71,0
23-01-1967,4.6,4.68,0
24-01-1967,4.65,4.69,0
25-01-1967,4.62,4.7,0
26-01-1967,4.5,4.64,0
27-01-1967,4.47,4.59,0
30-01-1967,4.48,4.51,0
31-01-1967,4.52,4.51,0
01-02-1967,4.52,4.5,0
02-02-1967,4.51,4.47,0
03-02-1967,4.52,4.46,0
06-02-1967,4.53,4.53,0
07-02-1967,4.54,4.55,0
08-02-1967,4.54,4.53,0
09-02-1967,4.53,4.52,0
10-02-1967,4.59,4.56,0
13-02-1967,.,.,0
14-02-1967,4.64,4.6,0
15-02-1967,4.69,4.62,0
16-02-1967,4.67,4.61,0
17-02-1967,4.68,4.62,0
20-02-1967,4.7,4.6,0
21-02-1967,4.71,4.62,0
22-02-1967,.,.,0
23-02-1967,4.74,4.64,0
24-02-1967,4.73,4.59,0
27-02-1967,4.72,4.54,0
28-02-1967,4.72,4.54,0
01-03-1967,4.66,4.45,0
02-03-1967,4.63,4.41,0
03-03-1967,4.62,4.37,0
06-03-1967,4.61,4.36,0
07-03-1967,4.6,4.38,0
08-03-1967,4.61,4.39,0
09-03-1967,4.57,4.37,0
10-03-1967,4.58,4.36,0
13-03-1967,4.56,4.33,0
14-03-1967,4.53,4.31,0
15-03-1967,4.49,4.28,0
16-03-1967,4.45,4.24,0
17-03-1967,4.47,4.24,0
20-03-1967,4.45,4.1,0
21-03-1967,4.51,4.16,0
22-03-1967,4.52,4.17,0
23-03-1967,4.5,4.15,0
24-03-1967,.,.,0
27-03-1967,4.52,4.17,0
28-03-1967,4.52,4.17,0
29-03-1967,4.52,4.17,0
30-03-1967,4.5,4.11,0
31-03-1967,4.5,4.01,0
03-04-1967,4.5,3.97,0
04-04-1967,4.49,4,0
05-04-1967,4.5,3.98,0
06-04-1967,4.49,3.95,0
07-04-1967,4.48,3.87,0
10-04-1967,4.5,3.81,0
11-04-1967,4.51,3.82,0
12-04-1967,4.51,3.84,0
13-04-1967,4.54,3.87,0
14-04-1967,4.56,3.89,0
17-04-1967,4.61,3.89,0
18-04-1967,4.63,3.88,0
19-04-1967,4.63,3.82,0
20-04-1967,4.63,3.79,0
21-04-1967,4.66,3.75,0
24-04-1967,4.68,3.73,0
25-04-1967,4.71,3.73,0
26-04-1967,4.73,3.72,0
27-04-1967,4.73,3.71,0
28-04-1967,4.78,3.73,0
01-05-1967,4.77,3.75,0
02-05-1967,4.75,3.74,0
03-05-1967,4.75,3.74,0
04-05-1967,4.76,3.69,0
05-05-1967,4.77,3.69,0
08-05-1967,4.83,3.65,0
09-05-1967,4.87,3.66,0
10-05-1967,4.87,3.67,0
11-05-1967,4.84,3.65,0
12-05-1967,4.82,3.65,0
15-05-1967,4.86,3.6,0
16-05-1967,4.87,3.63,0
17-05-1967,4.88,3.63,0
18-05-1967,4.88,3.55,0
19-05-1967,4.89,3.54,0
22-05-1967,4.94,3.5,0
23-05-1967,4.94,3.53,0
24-05-1967,4.93,3.51,0
25-05-1967,4.92,3.49,0
26-05-1967,4.86,3.48,0
29-05-1967,4.84,3.46,0
30-05-1967,.,.,0
31-05-1967,4.81,3.46,0
01-06-1967,4.81,3.4,0
02-06-1967,4.82,3.39,0
05-06-1967,4.85,3.37,0
06-06-1967,4.84,3.4,0
07-06-1967,4.84,3.41,0
08-06-1967,4.86,3.43,0
09-06-1967,4.89,3.45,0
12-06-1967,4.94,3.5,0
13-06-1967,4.95,3.55,0
14-06-1967,5.02,3.61,0
15-06-1967,5.02,3.59,0
16-06-1967,5.07,3.61,0
19-06-1967,5.07,3.58,0
20-06-1967,5.14,3.55,0
21-06-1967,5.14,3.49,0
22-06-1967,5.13,3.38,0
23-06-1967,5.14,3.33,0
26-06-1967,5.16,3.44,0
27-06-1967,5.21,3.67,0
28-06-1967,5.18,3.76,0
29-06-1967,5.2,3.88,0
30-06-1967,5.22,4,0
03-07-1967,5.22,4.1,0
04-07-1967,.,.,0
05-07-1967,5.17,4.29,0
06-07-1967,5.11,4.21,0
07-07-1967,5.15,4.21,0
10-07-1967,5.16,4.18,0
11-07-1967,5.09,4.22,0
12-07-1967,5.06,4.18,0
13-07-1967,5.08,4.16,0
14-07-1967,5.08,4.18,0
17-07-1967,5.09,4.17,0
18-07-1967,5.16,4.2,0
19-07-1967,5.18,4.19,0
20-07-1967,5.2,4.21,0
21-07-1967,5.2,4.22,0
24-07-1967,5.23,4.35,0
25-07-1967,5.23,4.32,0
26-07-1967,5.23,4.28,0
27-07-1967,5.2,4.17,0
28-07-1967,5.18,4.15,0
31-07-1967,5.16,4.12,0
01-08-1967,5.18,4.16,0
02-08-1967,5.21,4.18,0
03-08-1967,5.2,4.15,0
04-08-1967,5.26,4.19,0
07-08-1967,5.3,4.15,0
08-08-1967,5.28,4.2,0
09-08-1967,5.27,4.18,0
10-08-1967,5.28,4.17,0
11-08-1967,5.29,4.17,0
14-08-1967,5.29,4.16,0
15-08-1967,5.29,4.2,0
16-08-1967,5.28,4.21,0
17-08-1967,5.28,4.21,0
18-08-1967,5.28,4.25,0
21-08-1967,5.3,4.29,0
22-08-1967,5.3,4.36,0
23-08-1967,5.31,4.39,0
24-08-1967,5.31,4.37,0
25-08-1967,5.32,4.4,0
28-08-1967,5.29,4.45,0
29-08-1967,5.27,4.45,0
30-08-1967,5.28,4.44,0
31-08-1967,5.27,4.38,0
01-09-1967,5.25,4.34,0
04-09-1967,.,.,0
05-09-1967,5.22,4.29,0
06-09-1967,5.2,4.31,0
07-09-1967,5.2,4.3,0
08-09-1967,5.26,4.31,0
11-09-1967,5.28,4.34,0
12-09-1967,5.29,4.37,0
13-09-1967,5.27,4.36,0
14-09-1967,5.28,4.39,0
15-09-1967,5.29,4.4,0
18-09-1967,5.3,4.47,0
19-09-1967,5.35,4.5,0
20-09-1967,5.34,4.57,0
21-09-1967,5.36,4.58,0
22-09-1967,5.36,4.6,0
25-09-1967,5.38,4.59,0
26-09-1967,5.37,4.54,0
27-09-1967,5.37,4.44,0
28-09-1967,5.36,4.4,0
29-09-1967,5.31,4.39,0
02-10-1967,5.35,4.4,0
03-10-1967,5.35,4.52,0
04-10-1967,5.37,4.54,0
05-10-1967,5.37,4.51,0
06-10-1967,5.37,4.5,0
09-10-1967,5.39,4.52,0
10-10-1967,5.42,4.54,0
11-10-1967,5.42,4.6,0
12-10-1967,.,.,0
13-10-1967,5.45,4.61,0
16-10-1967,5.47,4.64,0
17-10-1967,5.49,4.67,0
18-10-1967,5.52,4.62,0
19-10-1967,5.53,4.57,0
20-10-1967,5.52,4.58,0
23-10-1967,5.56,4.58,0
24-10-1967,5.56,4.57,0
25-10-1967,5.57,4.58,0
26-10-1967,5.58,4.54,0
27-10-1967,5.57,4.53,0
30-10-1967,5.6,4.53,0
31-10-1967,5.64,4.56,0
01-11-1967,5.7,4.58,0
02-11-1967,5.71,4.57,0
03-11-1967,5.75,4.61,0
06-11-1967,5.77,4.64,0
07-11-1967,.,.,0
08-11-1967,5.74,4.66,0
09-11-1967,5.78,4.63,0
10-11-1967,5.83,4.61,0
13-11-1967,5.87,4.62,0
14-11-1967,5.81,4.64,0
15-11-1967,5.78,4.63,0
16-11-1967,5.72,4.6,0
17-11-1967,5.75,4.67,0
20-11-1967,5.85,4.9,0
21-11-1967,5.71,4.87,0
22-11-1967,5.7,4.77,0
23-11-1967,.,.,0
24-11-1967,5.78,4.91,0
27-11-1967,5.76,4.9,0
28-11-1967,5.65,4.88,0
29-11-1967,5.67,4.9,0
30-11-1967,5.74,4.95,0
01-12-1967,5.78,5.01,0
04-12-1967,5.76,4.92,0
05-12-1967,5.74,4.96,0
06-12-1967,5.69,4.9,0
07-12-1967,5.71,4.91,0
08-12-1967,5.72,4.89,0
11-12-1967,5.74,4.9,0
12-12-1967,5.75,4.95,0
13-12-1967,5.71,4.96,0
14-12-1967,5.7,4.98,0
15-12-1967,5.71,5.07,0
18-12-1967,5.68,5.05,0
19-12-1967,5.66,5.02,0
20-12-1967,5.62,4.97,0
21-12-1967,5.64,4.91,0
22-12-1967,5.69,4.96,0
25-12-1967,.,.,0
26-12-1967,5.64,4.98,0
27-12-1967,5.64,4.99,0
28-12-1967,5.7,5.01,0
29-12-1967,5.7,5.04,0
01-01-1968,.,.,0
02-01-1968,5.63,5.04,0
03-01-1968,5.63,5.04,0
04-01-1968,5.51,4.99,0
05-01-1968,5.48,4.96,0
08-01-1968,5.5,5.02,0
09-01-1968,5.52,5.1,0
10-01-1968,5.46,5.08,0
11-01-1968,5.46,5.07,0
12-01-1968,5.43,5.08,0
15-01-1968,5.49,5.02,0
16-01-1968,5.52,5.01,0
17-01-1968,5.48,4.99,0
18-01-1968,5.55,5.01,0
19-01-1968,5.59,5.07,0
22-01-1968,5.61,5.03,0
23-01-1968,5.56,5.03,0
24-01-1968,5.56,5.01,0
25-01-1968,5.52,4.91,0
26-01-1968,5.53,4.88,0
29-01-1968,5.53,4.82,0
30-01-1968,5.53,4.87,0
31-01-1968,5.54,4.88,0
01-02-1968,5.58,4.84,0
02-02-1968,5.58,4.86,0
05-02-1968,5.6,4.91,0
06-02-1968,5.61,5.02,0
07-02-1968,5.59,5.03,0
08-02-1968,5.6,5.03,0
09-02-1968,5.59,5.01,0
12-02-1968,.,.,0
13-02-1968,5.55,5.01,0
14-02-1968,5.54,5,0
15-02-1968,5.51,4.96,0
16-02-1968,5.5,4.92,0
19-02-1968,5.53,4.9,0
20-02-1968,5.54,4.97,0
21-02-1968,5.54,4.99,0
22-02-1968,.,.,0
23-02-1968,5.56,5.01,0
26-02-1968,5.58,5.04,0
27-02-1968,5.58,5.06,0
28-02-1968,5.57,5.02,0
29-02-1968,5.56,5.02,0
01-03-1968,5.56,5.01,0
04-03-1968,5.57,4.99,0
05-03-1968,5.59,5,0
06-03-1968,5.61,5.03,0
07-03-1968,5.67,5.09,0
08-03-1968,5.75,5.09,0
11-03-1968,5.75,5.09,0
12-03-1968,5.79,5.14,0
13-03-1968,5.86,5.25,0
14-03-1968,5.95,5.45,0
15-03-1968,5.84,5.37,0
18-03-1968,5.76,5.26,0
19-03-1968,5.77,5.31,0
20-03-1968,5.73,5.26,0
21-03-1968,5.76,5.25,0
22-03-1968,5.74,5.19,0
25-03-1968,5.74,5.15,0
26-03-1968,5.78,5.1,0
27-03-1968,5.78,5.13,0
28-03-1968,5.78,5.15,0
29-03-1968,5.76,5.17,0
01-04-1968,5.64,5.13,0
02-04-1968,5.62,5.19,0
03-04-1968,5.49,5.19,0
04-04-1968,5.52,5.27,0
05-04-1968,5.52,5.24,0
08-04-1968,5.54,5.26,0
09-04-1968,.,.,0
10-04-1968,5.53,5.34,0
11-04-1968,5.54,5.44,0
12-04-1968,.,.,0
15-04-1968,5.6,5.41,0
16-04-1968,5.62,5.37,0
17-04-1968,5.62,5.33,0
18-04-1968,5.64,5.34,0
19-04-1968,5.76,5.53,0
22-04-1968,5.78,5.51,0
23-04-1968,5.73,5.49,0
24-04-1968,5.72,5.5,0
25-04-1968,5.72,5.5,0
26-04-1968,5.71,5.51,0
29-04-1968,5.73,5.48,0
30-04-1968,5.74,5.51,0
01-05-1968,5.73,5.48,0
02-05-1968,5.76,5.48,0
03-05-1968,5.8,5.54,0
06-05-1968,5.78,5.48,0
07-05-1968,5.79,5.52,0
08-05-1968,5.8,5.53,0
09-05-1968,5.79,5.55,0
10-05-1968,5.79,5.55,0
13-05-1968,5.79,5.53,0
14-05-1968,5.82,5.6,0
15-05-1968,5.85,5.67,0
16-05-1968,5.9,5.78,0
17-05-1968,5.92,5.8,0
20-05-1968,5.96,5.82,0
21-05-1968,6.02,5.92,0
